customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
108068,41,15,41,0,0,0,0,72,71493.0,6,18,24,0,2,3,1,15,11,10.595999999999998
59271,49,17,49,0,0,0,0,50,54811.0,2,21,24,3,4,3,1,14,34,7.749
37126,23,0,23,0,0,0,0,59,44662.0,6,32,36,1,0,0,0,6,33,0.0
45181,30,3,30,0,0,0,0,65,47981.0,7,22,24,0,0,0,14,4,30,20.846
5870,52,18,52,0,0,0,0,60,28280.0,7,21,24,1,1,0,0,14,25,0.0
22232,30,0,30,0,0,0,0,52,38127.0,5,13,24,2,1,0,0,8,38,0.0
60337,35,11,35,0,0,0,0,56,55088.0,3,16,24,2,2,1,1,8,35,8.429
49597,55,26,55,0,0,0,0,66,50610.0,5,33,36,0,0,0,0,9,24,0.0
26532,38,9,38,0,0,1,0,46,39959.0,4,-3,0,3,0,0,0,11,42,0.0
765,30,1,30,1,0,0,0,58,19856.0,3,19,24,2,0,4,2,11,29,10.354000000000001
51058,36,11,36,0,0,0,0,49,51036.0,4,22,24,3,1,4,1,3,47,10.716
48248,44,16,44,0,0,0,0,43,49841.0,4,18,24,4,2,4,2,13,42,10.492
47514,22,0,22,0,0,0,0,48,49032.0,3,33,36,3,4,0,0,14,36,0.0
60044,35,7,35,1,0,0,0,64,54878.0,3,36,48,1,1,6,13,8,27,20.531999999999996
17198,43,12,43,1,0,0,0,59,35338.0,5,30,36,2,2,2,1,5,35,7.822
983,54,20,54,0,0,0,0,66,20669.0,6,-3,0,0,4,0,0,8,25,0.0
62555,21,0,21,0,0,0,0,52,55546.0,7,19,24,3,0,4,2,9,37,11.065999999999999
44378,43,12,43,1,0,0,0,55,47987.0,3,17,24,2,1,5,2,13,31,10.876
57430,43,9,43,0,0,0,0,63,54042.0,6,23,24,1,0,0,0,9,26,0.0
11873,35,8,35,0,0,0,0,53,32095.0,3,29,36,2,1,0,0,11,34,0.0
10814,13,0,13,0,0,1,0,73,31943.0,5,26,36,0,3,2,1,7,19,7.516
58381,38,12,38,0,0,0,0,57,54363.0,7,11,24,2,0,0,0,11,31,0.0
48350,30,0,30,1,0,0,0,39,49832.0,2,-2,0,5,1,0,0,14,46,0.0
2597,30,7,30,1,0,0,0,61,25099.0,4,13,24,1,2,0,0,8,30,0.0
43348,44,13,44,0,0,0,0,43,47228.0,7,6,12,4,1,3,2,12,43,11.01
34684,23,0,23,1,0,0,0,61,43170.0,6,30,36,1,1,0,0,15,23,0.0
34948,32,2,32,1,0,0,0,59,43258.0,7,19,24,1,0,0,0,6,33,0.0
48018,46,15,46,1,0,0,0,37,49455.0,7,-5,0,5,1,0,0,15,46,0.0
2085,30,0,30,1,0,0,0,50,24070.0,5,8,12,3,0,0,0,15,33,0.0
10591,48,15,48,1,0,0,0,50,31928.0,7,5,12,3,0,0,0,11,37,0.0
31943,35,1,35,0,0,0,0,62,42121.0,2,41,48,1,0,0,0,11,25,0.0
43347,32,2,32,1,0,0,0,43,47204.0,3,32,36,4,0,0,0,9,47,0.0
11656,39,12,39,1,0,0,0,53,31959.0,2,8,12,3,1,0,0,13,33,0.0
12315,30,1,30,0,0,0,0,42,32192.0,3,-4,0,4,1,0,0,12,44,0.0
16646,18,0,18,0,0,0,0,42,35140.0,4,27,36,4,0,0,0,16,40,0.0
581,66,37,66,1,0,0,0,44,18819.0,1,34,36,4,5,5,5,17,38,12.337
42367,38,11,38,1,0,0,0,63,46582.0,7,23,36,1,1,4,2,11,24,13.152000000000001
43181,38,4,38,1,0,0,0,64,47106.0,6,35,36,1,0,0,0,12,22,0.0
19833,48,20,48,1,0,0,0,43,37100.0,5,-2,0,4,0,0,0,7,48,0.0
38178,41,9,41,0,0,0,0,40,45437.0,7,8,12,5,0,4,1,13,46,8.426
45667,35,0,35,1,0,0,0,59,48024.0,7,8,12,2,0,4,2,9,30,9.189
14960,27,0,27,0,0,0,0,32,33884.0,2,32,36,6,0,3,1,20,46,11.812000000000001
50673,33,0,33,1,0,0,0,48,50947.0,6,-4,0,3,0,0,0,8,43,0.0
757,40,8,40,1,0,0,0,58,19856.0,3,11,24,2,1,2,1,11,29,8.179
58675,18,0,18,0,0,0,0,57,54393.0,4,24,36,2,0,0,0,11,31,0.0
55846,54,24,54,1,0,0,0,54,53215.0,4,-1,0,2,0,1,0,10,35,0.0
97841,26,0,26,1,0,0,0,58,69241.0,2,38,48,2,0,4,2,14,26,11.765999999999998
52731,31,4,31,1,0,0,0,50,51743.0,2,21,24,3,0,0,0,13,36,0.0
12556,36,10,36,1,0,0,0,42,32206.0,7,22,24,4,0,2,2,15,42,8.687999999999999
57971,49,22,49,1,0,0,0,66,54334.0,6,-4,0,0,0,0,0,7,25,0.0
13897,37,9,37,0,0,0,0,55,33269.0,2,23,36,2,1,4,3,10,33,12.63
2487,86,54,86,0,0,0,0,62,25112.0,6,34,36,1,1,0,0,12,25,0.0
4395,25,0,25,1,0,0,0,46,27040.0,4,16,24,4,1,0,0,15,38,0.0
45599,38,7,38,0,0,0,0,60,47997.0,6,41,48,1,0,3,1,9,30,8.258
35760,52,27,52,0,0,0,0,56,44069.0,6,38,48,2,2,0,0,14,29,0.0
18124,32,3,32,0,0,0,0,50,35431.0,3,24,36,3,1,2,1,12,36,9.906
1869,44,12,44,1,0,0,0,53,23463.0,3,-2,0,2,3,0,0,10,36,0.0
4808,54,25,54,1,0,0,0,68,27022.0,3,-5,0,0,0,0,0,12,19,0.0
37276,36,8,36,1,0,0,0,51,44669.0,3,17,24,3,0,4,2,9,39,9.056000000000001
44688,22,0,22,0,0,0,0,61,48007.0,6,14,24,1,2,0,0,10,28,0.0
25817,37,11,37,0,0,0,0,53,39869.0,3,29,36,2,1,2,2,10,36,9.276
26004,16,0,16,1,0,0,0,52,39886.0,2,17,24,3,6,0,0,6,41,0.0
41043,20,0,20,0,0,0,0,44,46572.0,5,8,12,4,2,0,0,13,42,0.0
3337,19,0,19,1,0,0,0,25,26080.0,7,39,48,7,1,3,1,22,51,7.569
4796,41,13,41,1,0,0,0,57,27013.0,3,25,36,2,3,0,0,7,35,0.0
29205,33,7,33,0,0,0,0,47,41108.0,6,29,36,3,2,0,0,10,42,0.0
17758,29,0,29,0,0,0,0,56,35375.0,7,28,36,2,3,2,1,7,36,7.459
21800,40,9,40,1,0,0,0,45,37965.0,5,8,12,4,0,0,0,21,33,0.0
8417,35,3,35,0,0,0,0,67,30499.0,2,-6,0,0,1,0,0,8,23,0.0
30063,43,13,43,0,0,0,0,72,41159.0,5,38,48,0,0,0,0,8,19,0.0
16361,20,0,20,0,0,0,0,52,35146.0,7,25,36,3,0,3,2,10,36,11.064
60717,39,11,39,0,0,0,0,43,55347.0,4,12,24,4,1,3,1,11,45,7.732
6763,36,8,36,0,0,0,0,59,28815.0,5,5,12,2,3,4,4,6,33,10.708
40482,39,12,39,0,0,0,0,64,46202.0,3,-4,0,1,1,0,0,9,26,0.0
40964,40,9,40,0,0,0,1,61,46625.0,3,22,24,1,2,3,24,12,26,30.94
25190,35,6,35,0,0,0,0,48,39448.0,7,30,36,3,2,0,0,13,37,0.0
42259,54,25,54,1,0,1,0,39,46639.0,6,40,48,5,0,0,0,14,45,0.0
34893,40,14,40,0,0,0,0,39,43330.0,4,-5,0,5,0,0,0,5,54,0.0
47173,26,0,26,0,0,0,0,62,48747.0,5,16,24,1,0,5,2,5,32,8.478
39441,40,11,40,1,0,0,0,37,45655.0,3,29,36,5,0,4,1,12,50,8.149
49059,52,20,52,0,0,0,0,49,50060.0,1,41,48,3,0,6,15,13,36,22.107
2473,35,5,35,0,0,0,0,47,24960.0,3,36,48,4,1,0,0,21,31,0.0
55930,40,7,40,0,0,0,0,56,53176.0,7,23,24,2,0,2,1,7,35,8.099
24977,32,2,32,0,0,0,0,65,39326.0,4,11,24,0,0,3,3,13,20,11.82
54775,43,13,43,1,0,0,0,54,52602.0,3,38,48,2,1,0,0,14,31,0.0
39982,47,14,47,0,0,0,0,62,45978.0,7,22,24,1,1,2,2,12,25,8.42
44685,25,0,25,0,0,0,0,64,48003.0,5,27,36,1,0,0,0,7,28,0.0
51469,30,0,30,0,0,0,0,47,51339.0,4,0,12,4,2,0,0,12,40,0.0
45112,40,10,40,0,0,0,0,55,47956.0,4,29,36,2,0,2,1,10,33,11.155999999999999
47765,43,17,43,1,0,0,0,58,49245.0,5,29,36,2,1,4,1,3,37,7.636
16900,34,2,34,1,0,0,0,60,35277.0,5,-5,0,1,0,1,0,8,31,0.0
5028,43,16,43,0,0,0,0,60,26984.0,4,12,24,1,1,0,0,16,22,0.0
1287,45,12,45,0,0,0,0,50,22415.0,5,25,36,3,2,4,1,11,38,8.329
39503,37,10,37,0,0,0,0,49,45804.0,2,22,24,3,0,3,2,9,40,9.492
44766,46,15,46,1,0,0,0,69,48047.0,2,33,36,0,4,3,2,4,25,9.258
38110,59,31,59,0,0,0,0,48,45434.0,1,40,48,3,3,2,2,8,42,9.127
32093,35,3,35,0,0,0,0,56,42168.0,7,6,12,2,0,2,1,18,25,7.622000000000001
24752,34,3,34,0,0,0,0,64,39334.0,7,21,24,1,0,0,0,12,22,0.0
37793,30,0,30,1,0,0,0,58,45276.0,6,40,48,1,1,3,2,11,29,13.682
36080,37,9,37,0,0,0,0,56,44415.0,7,9,12,2,0,4,1,9,33,12.167
56579,30,0,30,0,0,0,0,53,53423.0,4,11,12,2,2,2,1,11,34,12.663
5324,24,0,24,1,0,0,0,60,27599.0,7,26,36,1,1,0,0,12,26,0.0
60233,42,12,42,0,0,0,0,65,55023.0,7,-4,0,0,3,0,0,9,24,0.0
32037,43,16,43,1,0,0,0,41,42144.0,6,39,48,4,1,0,0,10,47,0.0
60953,66,38,66,0,0,0,0,56,55310.0,5,-5,0,2,0,0,0,9,34,0.0
48823,21,0,21,1,0,0,0,50,50107.0,4,28,36,3,0,0,0,8,40,0.0
39757,39,7,39,0,0,0,0,51,45868.0,4,13,24,3,0,3,2,11,37,8.644
10800,39,13,39,1,0,0,0,53,31933.0,7,16,24,3,0,0,0,11,35,0.0
15583,31,3,31,0,0,0,0,59,34821.0,4,16,24,1,0,0,0,14,25,0.0
46358,56,28,56,0,0,0,0,67,48508.0,3,14,24,0,0,0,0,5,26,0.0
44202,44,14,44,0,0,0,0,46,47951.0,4,24,36,4,2,0,0,12,40,0.0
110036,49,18,49,0,0,0,1,34,73049.0,4,37,48,6,0,1,6,10,54,12.622
60307,45,15,45,0,0,0,0,69,54959.0,6,16,24,0,1,3,1,12,17,10.953
43390,39,9,39,1,0,0,0,31,47207.0,7,32,36,6,0,5,3,15,52,9.558
35655,27,0,27,0,0,0,0,55,44008.0,4,32,36,2,7,3,1,13,31,10.019
32250,38,11,38,1,0,0,0,60,42210.0,2,29,36,1,0,5,1,11,28,9.866
59182,72,41,72,0,0,0,0,60,54760.0,1,-3,0,1,0,0,0,9,29,0.0
5528,36,2,36,0,0,0,0,53,28173.0,2,22,24,2,0,0,0,10,35,0.0
7381,32,1,32,1,0,0,0,46,29759.0,6,-3,0,4,0,0,0,15,37,0.0
38756,44,11,44,1,0,0,0,60,45507.0,3,40,48,1,1,0,0,9,30,0.0
53311,37,4,37,0,0,0,0,56,51909.0,4,12,24,2,0,3,2,6,36,9.686
46129,38,11,38,0,0,0,0,73,48323.0,6,-3,0,0,2,0,0,12,13,0.0
8899,33,6,33,1,0,0,0,55,30983.0,3,33,36,2,1,0,0,13,30,0.0
8284,43,15,43,0,0,0,0,60,30265.0,2,34,36,1,3,3,2,7,32,10.546
6606,44,10,44,0,0,0,0,60,28630.0,7,16,24,1,4,0,0,9,29,0.0
61383,37,7,37,1,0,0,0,37,55329.0,3,13,24,5,0,5,2,8,54,10.062999999999999
17401,51,18,51,1,0,0,0,68,35352.0,3,6,12,0,2,0,0,11,20,0.0
15118,35,5,35,0,0,0,0,46,34040.0,6,27,36,4,1,0,0,14,38,0.0
34898,37,10,37,0,0,0,0,53,43328.0,2,17,24,2,3,2,2,11,34,9.088
11164,33,5,33,1,0,0,0,50,31875.0,5,40,48,3,1,4,2,10,38,10.464
63825,44,13,44,1,0,0,0,64,55811.0,6,11,24,1,2,2,1,13,21,9.292
46039,36,10,36,0,0,0,0,52,48220.0,5,38,48,3,4,3,1,14,32,8.759
37513,16,0,16,1,0,0,0,47,45143.0,7,0,12,4,0,3,1,5,47,7.2829999999999995
26026,57,31,57,1,0,0,0,67,39946.0,6,23,36,0,1,0,0,8,23,0.0
97003,36,7,36,0,0,0,0,57,67959.0,6,17,24,2,3,2,2,9,32,9.46
35372,25,0,25,1,0,0,0,53,43764.0,6,7,12,3,2,2,1,12,33,12.155999999999999
28103,57,27,57,0,0,0,0,60,40994.0,2,7,12,1,0,0,0,8,31,0.0
48671,17,0,17,1,0,0,0,45,49921.0,6,-4,0,4,4,0,0,14,39,0.0
30332,43,14,43,1,0,0,0,57,41301.0,3,37,48,2,3,0,0,10,31,0.0
44127,37,3,37,0,0,0,0,47,47956.0,6,-3,0,3,1,0,0,9,43,0.0
49304,46,14,46,1,0,0,0,62,50247.0,7,40,48,1,0,2,2,10,26,8.717
3377,88,61,88,0,0,0,0,39,26085.0,4,18,24,5,1,0,0,15,44,0.0
41370,62,34,62,1,0,1,0,31,46633.0,3,-1,0,6,2,0,0,9,58,0.0
30468,34,6,34,0,0,0,0,58,41275.0,5,10,12,2,1,3,1,14,27,7.239
43084,43,13,43,1,0,0,0,75,47099.0,5,-6,0,0,0,1,0,8,15,0.0
29330,41,12,41,0,0,0,0,60,41100.0,3,23,36,1,0,0,0,8,30,0.0
9667,35,7,35,1,0,0,0,57,31330.0,4,7,12,2,2,1,1,12,30,9.012
17898,49,20,49,0,0,0,0,52,35358.0,5,20,24,3,0,3,2,7,39,8.401
23142,53,25,53,0,0,0,0,61,38250.0,3,0,12,1,4,1,0,8,30,0.0
39296,36,8,36,1,0,0,0,38,45721.0,6,31,36,5,0,0,0,16,45,0.0
13634,27,0,27,0,0,0,0,43,33038.0,5,13,24,4,0,2,1,19,36,13.199000000000002
27696,40,8,40,0,0,0,0,51,40939.0,5,0,12,3,0,0,0,11,37,0.0
42649,41,10,41,0,0,0,0,51,46768.0,2,25,36,3,0,0,0,10,38,0.0
53357,59,31,59,1,0,0,0,64,51914.0,4,31,36,1,4,3,3,7,28,12.189
68944,27,0,27,0,0,0,0,70,57048.0,3,21,24,0,0,2,1,13,15,9.526
9738,21,0,21,0,0,0,0,40,31350.0,5,41,48,5,2,1,1,12,47,10.999
44722,43,16,43,0,0,0,0,52,47998.0,4,40,48,3,3,0,0,8,39,0.0
50069,46,21,46,0,0,0,0,36,50792.0,3,40,48,5,3,4,1,14,48,7.519
24795,31,4,31,0,0,0,0,69,39280.0,2,28,36,0,0,2,1,7,22,7.832000000000001
10307,57,27,57,1,0,0,0,49,31629.0,4,20,24,3,2,3,1,4,45,9.879
9210,29,1,29,1,0,0,0,46,30976.0,3,14,24,4,0,4,3,10,42,14.533
50850,47,12,47,0,0,0,0,67,51019.0,5,22,24,0,0,6,10,9,22,17.22
14500,41,6,41,0,0,0,0,68,33682.0,4,-5,0,0,1,0,0,14,17,0.0
39613,40,12,40,0,0,0,0,51,45871.0,4,38,48,3,1,2,1,9,39,11.979000000000001
53570,50,20,50,1,0,0,0,49,52005.0,1,22,24,3,0,1,23,17,33,30.145
96824,40,11,40,1,0,0,1,65,68024.0,4,15,24,0,1,3,8,10,24,14.939
49731,28,4,28,1,0,0,0,63,50622.0,6,34,36,1,1,3,3,10,25,11.213
7707,34,4,34,1,0,0,0,58,30033.0,4,26,36,1,0,0,0,12,28,0.0
13048,37,10,37,1,0,0,0,63,32382.0,7,38,48,1,1,2,2,8,28,8.891
60566,43,15,43,0,0,0,0,54,55323.0,6,-2,0,2,0,0,0,15,30,0.0
11631,24,0,24,0,0,0,0,56,32006.0,3,19,24,2,0,0,0,9,33,0.0
55939,73,42,73,1,0,0,0,47,53242.0,4,40,48,4,2,1,1,10,42,9.325
52710,43,14,43,0,0,0,0,40,51704.0,4,31,36,5,0,3,2,9,49,11.190999999999999
25945,55,24,55,0,0,0,0,55,39874.0,1,12,24,2,3,2,16,5,39,22.752
15138,39,9,39,1,0,0,0,62,33964.0,3,40,48,1,1,0,0,7,29,0.0
58162,20,0,20,1,0,0,0,54,54383.0,4,16,24,2,0,0,0,12,33,0.0
46036,29,2,29,1,0,0,0,71,48242.0,5,29,36,0,0,2,1,13,15,12.66
33068,28,0,28,0,0,0,0,53,42404.0,5,6,12,2,1,0,0,10,36,0.0
9466,42,8,42,1,0,0,0,55,31033.0,2,24,36,2,0,0,0,8,36,0.0
55836,45,13,45,0,0,0,0,68,53196.0,6,-5,0,0,0,1,0,8,23,0.0
33810,33,4,33,1,0,0,0,38,42561.0,3,33,36,5,3,5,3,18,43,10.523
49682,45,18,45,0,0,0,0,48,50643.0,2,35,36,3,0,0,0,13,37,0.0
37558,17,0,17,0,0,0,0,57,45141.0,5,21,24,2,0,0,0,10,32,0.0
18826,27,0,27,1,0,0,0,55,35889.0,6,8,12,2,1,0,0,10,33,0.0
91720,36,4,36,1,0,0,0,64,66390.0,4,36,48,1,0,3,2,10,24,12.16
36034,44,11,44,1,0,0,0,63,44431.0,7,-1,0,1,0,0,0,12,23,0.0
58141,41,11,41,0,0,0,0,56,54418.0,4,24,36,2,2,0,0,16,26,0.0
52836,60,32,60,1,0,0,0,56,51702.0,4,40,48,2,0,0,0,8,34,0.0
11628,50,26,50,1,0,0,0,31,31972.0,3,-4,0,6,2,0,0,17,51,0.0
18731,30,2,30,1,0,0,0,43,35884.0,3,21,24,4,2,0,0,11,44,0.0
13597,44,15,44,0,0,0,0,57,32905.0,7,40,48,2,0,2,1,8,34,9.129
52720,29,0,29,0,0,0,0,58,51656.0,6,29,36,2,0,5,4,14,26,11.044
16652,41,11,41,0,0,0,0,67,35147.0,5,30,36,0,1,0,0,6,26,0.0
976,50,20,50,1,0,0,0,62,20666.0,6,22,24,1,0,6,3,8,29,9.509
61690,36,12,36,1,0,0,0,50,55342.0,7,33,36,3,1,0,0,10,38,0.0
61143,31,0,31,1,0,0,1,67,55296.0,7,26,36,0,0,3,6,13,19,13.193
22617,34,3,34,0,0,0,0,59,38237.0,7,9,12,2,0,0,0,14,26,0.0
39077,39,10,39,1,0,0,0,63,45668.0,6,18,24,1,0,5,2,8,28,10.745
62563,51,21,51,0,0,0,0,58,55466.0,4,12,24,2,1,4,2,18,23,10.095
6633,37,5,37,0,0,0,0,45,28708.0,3,-5,0,4,0,0,0,14,39,0.0
6117,37,6,37,0,0,0,0,70,28282.0,3,40,48,0,0,0,0,11,18,0.0
5492,30,0,30,1,0,0,0,65,27959.0,2,27,36,1,1,0,0,9,25,0.0
2883,43,15,43,0,0,0,0,45,25602.0,5,12,24,4,3,6,3,17,36,12.123
34376,23,0,23,1,0,0,0,56,42708.0,2,15,24,2,0,2,1,16,27,9.424
34399,25,0,25,1,0,0,0,47,42724.0,3,9,12,3,0,0,0,6,45,0.0
49082,36,3,36,1,0,0,0,43,50148.0,2,12,24,4,1,0,0,13,42,0.0
32231,22,0,22,0,0,0,0,61,42177.0,6,-5,0,1,4,2,0,11,27,0.0
37511,30,0,30,1,0,0,0,47,45143.0,7,7,12,4,0,4,3,5,47,9.506
44370,31,1,31,0,0,0,0,50,47993.0,7,35,48,3,1,2,1,15,33,10.546
62667,54,26,54,0,0,1,1,45,55599.0,2,40,48,4,1,2,19,10,43,25.866999999999997
49522,42,12,42,1,0,0,0,35,50553.0,6,38,48,6,1,3,2,26,38,8.937000000000001
35116,25,0,25,0,0,0,0,39,43444.0,6,16,24,5,2,2,1,5,55,8.546
10755,18,0,18,1,0,0,0,56,31910.0,6,10,12,2,0,0,0,11,31,0.0
46947,51,23,51,0,0,0,0,60,48575.0,5,28,36,1,2,4,2,11,27,10.209
58160,35,7,35,1,0,0,0,57,54434.0,4,14,24,2,0,0,0,9,32,0.0
56658,30,0,30,0,0,0,0,44,53386.0,2,14,24,4,1,4,2,8,47,11.725
14463,31,1,31,0,0,0,0,44,33721.0,7,18,24,4,1,0,0,9,45,0.0
39914,35,4,35,1,0,0,0,68,46022.0,7,16,24,0,0,3,2,8,23,11.050999999999998
5215,38,8,38,1,0,0,0,62,27333.0,4,21,24,1,1,4,4,12,24,11.998
13322,33,0,33,1,0,0,0,49,32697.0,7,33,36,3,1,0,0,15,35,0.0
21404,41,14,41,1,0,0,0,62,37866.0,7,27,36,1,0,3,2,6,30,10.322000000000001
38286,32,4,32,0,0,0,0,59,45359.0,7,-3,0,1,0,3,0,6,34,0.0
37145,43,13,43,1,0,0,0,49,44677.0,2,23,24,3,0,3,1,9,41,10.809000000000001
35136,39,10,39,1,0,0,0,45,43595.0,3,-3,0,4,1,0,0,9,44,0.0
59729,32,7,32,1,0,0,0,35,54868.0,2,22,24,6,0,5,2,18,45,8.472999999999999
26214,28,0,28,0,0,0,0,57,39860.0,5,19,24,2,3,5,19,11,31,26.288
8610,43,10,43,0,0,0,0,54,30842.0,6,-2,0,2,3,0,0,13,31,0.0
48573,28,0,28,1,0,0,0,51,49894.0,5,22,24,3,0,2,2,15,33,10.523
49309,67,38,67,1,0,0,0,39,50240.0,4,12,24,5,0,2,2,11,48,11.356
28941,31,3,31,0,0,0,0,54,41029.0,7,41,48,2,0,1,1,9,36,13.089
28736,31,0,31,1,0,0,0,49,41030.0,3,29,36,3,0,0,14,13,36,21.45
5910,36,6,36,1,0,0,0,52,28265.0,2,32,36,3,1,0,0,17,30,0.0
57791,45,18,45,1,0,0,0,49,54230.0,6,-2,0,3,0,1,0,8,42,0.0
112548,34,11,34,1,0,0,0,63,74979.0,2,30,36,1,2,2,2,8,27,12.162
62463,26,0,26,0,0,0,0,60,55494.0,2,7,12,1,0,2,2,8,31,10.048
24327,33,2,33,1,0,0,0,70,38872.0,3,27,36,0,1,0,0,7,22,0.0
40078,38,8,38,1,0,0,0,55,45968.0,7,23,36,2,1,4,1,12,31,11.716
30356,35,8,35,1,0,0,0,49,41306.0,4,14,24,3,0,4,2,27,23,11.520999999999999
3882,64,38,64,1,0,0,0,56,26289.0,1,15,24,2,2,0,0,10,33,0.0
48230,40,5,40,0,0,0,0,57,49774.0,4,16,24,2,0,4,1,9,32,7.382000000000001
4658,52,23,52,0,0,0,0,62,26983.0,3,10,12,1,0,0,0,8,29,0.0
44414,39,16,39,1,0,0,0,38,47975.0,4,10,12,5,2,0,0,16,44,0.0
44931,25,0,25,1,0,0,0,52,47994.0,2,-4,0,3,3,0,0,13,34,0.0
29819,27,0,27,1,0,0,0,36,41127.0,3,17,24,5,0,0,0,26,37,0.0
33250,52,19,52,0,0,0,0,46,42479.0,6,38,48,3,2,2,1,11,41,8.316
93417,44,15,44,0,0,0,0,44,67071.0,7,22,24,4,1,1,7,18,37,15.213
3361,46,19,46,0,0,0,0,37,26095.0,1,21,24,5,0,5,4,18,44,12.859000000000002
39201,30,0,30,0,0,0,0,41,45745.0,4,10,12,4,0,0,0,14,43,0.0
2491,28,0,28,0,0,0,0,61,25074.0,2,29,36,1,1,5,2,9,28,10.328
9596,31,0,31,0,0,0,0,71,31306.0,7,18,24,0,0,0,0,11,16,0.0
57106,34,4,34,0,0,0,0,52,54027.0,3,30,36,2,0,0,0,13,33,0.0
1850,39,8,39,1,0,0,0,65,23465.0,7,15,24,1,1,0,0,3,31,0.0
45644,49,17,49,0,0,0,0,44,48011.0,7,12,24,4,0,3,1,14,40,12.261
48830,21,0,21,0,0,0,0,63,50067.0,5,36,48,1,0,0,0,11,24,0.0
52547,30,0,30,0,0,0,0,49,51542.0,3,-6,0,3,2,2,0,14,36,0.0
57530,66,39,66,1,0,0,0,69,53975.0,6,41,48,0,0,3,5,12,17,11.665
27328,36,9,36,0,0,0,0,56,40750.0,3,8,12,2,3,2,2,4,38,8.247
53697,50,21,50,1,0,0,1,63,52181.0,4,5,12,1,3,6,3,12,24,11.527999999999999
60203,42,13,42,0,0,0,0,58,54974.0,2,40,48,2,0,2,28,7,34,35.512
37827,27,0,27,1,0,0,0,57,45349.0,3,8,12,2,0,5,3,5,36,10.73
40513,45,17,45,0,0,0,0,34,46183.0,7,14,24,6,4,0,0,16,49,0.0
34877,46,20,46,0,0,1,0,20,43271.0,2,13,24,8,0,0,0,21,58,0.0
29052,25,0,25,0,0,0,0,30,40983.0,2,12,24,6,1,0,0,19,50,0.0
9185,43,11,43,0,0,0,0,42,30981.0,4,5,12,5,1,4,2,7,50,8.832
31687,46,15,46,1,0,0,0,48,41992.0,4,28,36,4,3,4,1,15,36,9.982000000000001
16161,27,0,27,0,0,0,0,51,35005.0,4,29,36,3,3,1,16,13,34,22.982
54032,50,25,50,0,0,0,0,51,52449.0,3,35,36,3,1,1,15,14,34,21.784000000000002
40168,43,14,43,1,0,0,0,70,46027.0,7,-6,0,0,2,0,0,14,14,0.0
57588,31,5,31,0,0,0,0,59,54044.0,3,23,24,1,0,0,0,4,35,0.0
33810,33,4,33,1,0,0,0,38,42561.0,3,33,36,5,3,5,3,18,43,10.523
59262,36,8,36,0,0,0,0,39,54838.0,5,14,24,5,0,3,1,7,52,11.902000000000001
58989,27,0,27,0,0,0,0,73,54579.0,7,29,36,0,0,1,19,7,18,25.793000000000003
7055,15,0,15,0,0,0,0,54,29369.0,4,15,24,2,0,0,0,12,33,0.0
39698,44,14,44,1,0,0,0,62,45895.0,6,-2,0,1,3,6,0,12,25,0.0
100842,40,10,40,1,0,0,0,64,69686.0,2,9,12,0,0,3,19,11,23,26.088
46568,36,6,36,0,0,0,0,59,48511.0,7,40,48,1,0,5,19,15,24,25.982
59583,29,4,29,0,0,0,0,61,54901.0,2,14,24,1,1,2,2,8,29,8.485
47003,36,9,36,0,0,0,0,56,48556.0,5,41,48,2,0,2,2,10,32,9.014
19028,33,3,33,0,0,1,0,45,36279.0,7,7,12,4,2,4,3,13,41,9.536
46960,34,6,34,0,0,0,0,58,48581.0,4,31,36,2,2,0,0,10,30,0.0
958,45,15,45,1,0,0,0,29,20590.0,4,29,36,7,1,3,2,13,57,8.937000000000001
15358,38,7,38,1,0,0,0,72,34487.0,6,13,24,0,4,0,0,11,15,0.0
13593,19,0,19,0,0,0,0,59,32926.0,7,-1,0,1,2,1,0,7,32,0.0
48910,22,0,22,1,0,0,0,63,50108.0,2,19,24,1,2,0,0,9,26,0.0
48968,38,11,38,0,0,0,0,51,50116.0,3,18,24,3,0,4,1,15,33,8.326
58034,39,12,39,0,0,0,0,58,54393.0,5,-4,0,2,0,0,0,10,30,0.0
17394,37,10,37,0,0,0,0,68,35417.0,5,41,48,0,0,5,2,13,17,11.078
31706,18,0,18,0,0,0,0,43,42039.0,7,25,36,4,1,0,0,9,47,0.0
104959,40,11,40,0,0,0,0,66,70904.0,3,26,36,0,3,2,1,9,24,9.292
11351,15,0,15,1,0,0,0,56,32014.0,3,19,24,2,0,3,1,14,29,9.753
21769,14,0,14,1,0,0,0,51,38018.0,4,15,24,3,1,3,2,12,36,8.349
28543,43,12,43,1,0,0,0,64,40988.0,4,40,48,1,0,5,25,7,27,31.791
25313,40,15,40,0,0,0,0,33,39611.0,2,0,12,6,0,0,0,12,54,0.0
22400,45,17,45,1,0,0,0,74,38069.0,4,-6,0,0,1,0,0,10,15,0.0
101567,33,2,33,1,0,0,0,47,70046.0,3,30,36,3,1,3,2,15,37,10.035
38244,34,5,34,0,0,0,0,55,45445.0,7,30,36,2,0,0,0,16,28,0.0
10428,44,19,44,0,0,0,0,39,31631.0,1,14,24,5,5,4,3,17,42,10.548
62700,38,9,38,1,0,0,0,35,55607.0,3,7,12,6,0,0,0,12,51,0.0
